match_id,season,start_date,venue,innings,ball,actual_delivery,batting_team,bowling_team,striker,non_striker,bowler,runs_off_bat,extras,wides,noballs,byes,legbyes,penalty,non_boundary,wicket_type,player_dismissed,other_wicket_type,other_player_dismissed,fielder_1,fielder_2,fielder_3
wi_211824,2022,2022-06-07,"Guyana National Stadium, Providence",1,0.1,0.1,Leeward Islands,Windward Islands,J Richards,Terez Parker,J Glasgow,0,0,,,,,,,,,,,,,
wi_211824,2022,2022-06-07,"Guyana National Stadium, Providence",1,0.2,0.2,Leeward Islands,Windward Islands,J Richards,Terez Parker,J Glasgow,0,0,,,,,,,,,,,,,
wi_211824,2022,2022-06-07,"Guyana National Stadium, Providence",1,0.3,0.3,Leeward Islands,Windward Islands,J Richards,Terez Parker,J Glasgow,0,0,,,,,,,bowled,J Richards,,,,,
wi_211824,2022,2022-06-07,"Guyana National Stadium, Providence",1,0.4,0.4,Leeward Islands,Windward Islands,R Dolabaille,Terez Parker,J Glasgow,0,0,,,,,,,,,,,,,
wi_211824,2022,2022-06-07,"Guyana National Stadium, Providence",1,0.5,0.5,Leeward Islands,Windward Islands,R Dolabaille,Terez Parker,J Glasgow,0,0,,,,,,,,,,,,,
wi_211824,2022,2022-06-07,"Guyana National Stadium, Providence",1,0.6,0.6,Leeward Islands,Windward Islands,R Dolabaille,Terez Parker,J Glasgow,0,0,,,,,,,,,,,,,
wi_211824,2022,2022-06-07,"Guyana National Stadium, Providence",1,1.1,1.1,Leeward Islands,Windward Islands,Terez Parker,R Dolabaille,PS Etienne,0,0,,,,,,,,,,,,,
wi_211824,2022,2022-06-07,"Guyana National Stadium, Providence",1,1.2,1.2,Leeward Islands,Windward Islands,Terez Parker,R Dolabaille,PS Etienne,0,0,,,,,,,,,,,,,
wi_211824,2022,2022-06-07,"Guyana National Stadium, Providence",1,1.3,1.3,Leeward Islands,Windward Islands,Terez Parker,R Dolabaille,PS Etienne,0,0,,,,,,,,,,,,,
wi_211824,2022,2022-06-07,"Guyana National Stadium, Providence",1,1.4,1.4,Leeward Islands,Windward Islands,Terez Parker,R Dolabaille,PS Etienne,0,0,,,,,,,,,,,,,
wi_211824,2022,2022-06-07,"Guyana National Stadium, Providence",1,1.5,1.5,Leeward Islands,Windward Islands,Terez Parker,R Dolabaille,PS Etienne,0,0,,,,,,,,,,,,,
wi_211824,2022,2022-06-07,"Guyana National Stadium, Providence",1,1.6,1.6,Leeward Islands,Windward Islands,Terez Parker,R Dolabaille,PS Etienne,0,0,,,,,,,,,,,,,
wi_211824,2022,2022-06-07,"Guyana National Stadium, Providence",1,2.1,2.1,Leeward Islands,Windward Islands,R Dolabaille,Terez Parker,J Glasgow,0,1,1,,,,,,,,,,,,
wi_211824,2022,2022-06-07,"Guyana National Stadium, Providence",1,2.2,2.1,Leeward Islands,Windward Islands,R Dolabaille,Terez Parker,J Glasgow,0,0,,,,,,,,,,,,,
wi_211824,2022,2022-06-07,"Guyana National Stadium, Providence",1,2.3,2.2,Leeward Islands,Windward Islands,R Dolabaille,Terez Parker,J Glasgow,1,0,,,,,,,,,,,,,
wi_211824,2022,2022-06-07,"Guyana National Stadium, Providence",1,2.4,2.3,Leeward Islands,Windward Islands,Terez Parker,R Dolabaille,J Glasgow,0,0,,,,,,,,,,,,,
wi_211824,2022,2022-06-07,"Guyana National Stadium, Providence",1,2.5,2.4,Leeward Islands,Windward Islands,Terez Parker,R Dolabaille,J Glasgow,1,0,,,,,,,,,,,,,
wi_211824,2022,2022-06-07,"Guyana National Stadium, Providence",1,2.6,2.5,Leeward Islands,Windward Islands,R Dolabaille,Terez Parker,J Glasgow,0,0,,,,,,,,,,,,,
wi_211824,2022,2022-06-07,"Guyana National Stadium, Providence",1,3.1,3.1,Leeward Islands,Windward Islands,Terez Parker,R Dolabaille,PS Etienne,0,0,,,,,,,,,,,,,
wi_211824,2022,2022-06-07,"Guyana National Stadium, Providence",1,3.2,3.2,Leeward Islands,Windward Islands,Terez Parker,R Dolabaille,PS Etienne,0,0,,,,,,,,,,,,,
wi_211824,2022,2022-06-07,"Guyana National Stadium, Providence",1,3.3,3.3,Leeward Islands,Windward Islands,Terez Parker,R Dolabaille,PS Etienne,0,0,,,,,,,,,,,,,
wi_211824,2022,2022-06-07,"Guyana National Stadium, Providence",1,3.4,3.4,Leeward Islands,Windward Islands,Terez Parker,R Dolabaille,PS Etienne,1,0,,,,,,,,,,,,,
wi_211824,2022,2022-06-07,"Guyana National Stadium, Providence",1,3.5,3.5,Leeward Islands,Windward Islands,R Dolabaille,Terez Parker,PS Etienne,4,0,,,,,,,,,,,,,
wi_211824,2022,2022-06-07,"Guyana National Stadium, Providence",1,3.6,3.6,Leeward Islands,Windward Islands,R Dolabaille,Terez Parker,PS Etienne,0,0,,,,,,,,,,,,,
wi_211824,2022,2022-06-07,"Guyana National Stadium, Providence",1,4.1,4.1,Leeward Islands,Windward Islands,Terez Parker,R Dolabaille,C Noel,0,0,,,,,,,,,,,,,
wi_211824,2022,2022-06-07,"Guyana National Stadium, Providence",1,4.2,4.2,Leeward Islands,Windward Islands,Terez Parker,R Dolabaille,C Noel,0,0,,,,,,,,,,,,,
wi_211824,2022,2022-06-07,"Guyana National Stadium, Providence",1,4.3,4.3,Leeward Islands,Windward Islands,Terez Parker,R Dolabaille,C Noel,0,0,,,,,,,,,,,,,
wi_211824,2022,2022-06-07,"Guyana National Stadium, Providence",1,4.4,4.4,Leeward Islands,Windward Islands,Terez Parker,R Dolabaille,C Noel,0,1,1,,,,,,,,,,,,
wi_211824,2022,2022-06-07,"Guyana National Stadium, Providence",1,4.5,4.4,Leeward Islands,Windward Islands,Terez Parker,R Dolabaille,C Noel,0,1,1,,,,,,,,,,,,
wi_211824,2022,2022-06-07,"Guyana National Stadium, Providence",1,4.6,4.4,Leeward Islands,Windward Islands,Terez Parker,R Dolabaille,C Noel,0,0,,,,,,,,,,,,,
wi_211824,2022,2022-06-07,"Guyana National Stadium, Providence",1,4.7,4.5,Leeward Islands,Windward Islands,Terez Parker,R Dolabaille,C Noel,0,0,,,,,,,run out,Terez Parker,,,M Edward,,
wi_211824,2022,2022-06-07,"Guyana National Stadium, Providence",1,4.8,4.6,Leeward Islands,Windward Islands,R Dolabaille,S Hector,C Noel,0,0,,,,,,,,,,,,,
wi_211824,2022,2022-06-07,"Guyana National Stadium, Providence",1,5.1,5.1,Leeward Islands,Windward Islands,S Hector,R Dolabaille,Q Joseph,0,0,,,,,,,,,,,,,
wi_211824,2022,2022-06-07,"Guyana National Stadium, Providence",1,5.2,5.2,Leeward Islands,Windward Islands,S Hector,R Dolabaille,Q Joseph,0,0,,,,,,,,,,,,,
wi_211824,2022,2022-06-07,"Guyana National Stadium, Providence",1,5.3,5.3,Leeward Islands,Windward Islands,S Hector,R Dolabaille,Q Joseph,0,0,,,,,,,,,,,,,
wi_211824,2022,2022-06-07,"Guyana National Stadium, Providence",1,5.4,5.4,Leeward Islands,Windward Islands,S Hector,R Dolabaille,Q Joseph,1,0,,,,,,,,,,,,,
wi_211824,2022,2022-06-07,"Guyana National Stadium, Providence",1,5.5,5.5,Leeward Islands,Windward Islands,R Dolabaille,S Hector,Q Joseph,1,0,,,,,,,,,,,,,
wi_211824,2022,2022-06-07,"Guyana National Stadium, Providence",1,5.6,5.6,Leeward Islands,Windward Islands,S Hector,R Dolabaille,Q Joseph,0,0,,,,,,,,,,,,,
wi_211824,2022,2022-06-07,"Guyana National Stadium, Providence",1,6.1,6.1,Leeward Islands,Windward Islands,R Dolabaille,S Hector,C Noel,0,0,,,,,,,,,,,,,
wi_211824,2022,2022-06-07,"Guyana National Stadium, Providence",1,6.2,6.2,Leeward Islands,Windward Islands,R Dolabaille,S Hector,C Noel,0,0,,,,,,,,,,,,,
wi_211824,2022,2022-06-07,"Guyana National Stadium, Providence",1,6.3,6.3,Leeward Islands,Windward Islands,R Dolabaille,S Hector,C Noel,0,0,,,,,,,,,,,,,
wi_211824,2022,2022-06-07,"Guyana National Stadium, Providence",1,6.4,6.4,Leeward Islands,Windward Islands,R Dolabaille,S Hector,C Noel,0,0,,,,,,,,,,,,,
wi_211824,2022,2022-06-07,"Guyana National Stadium, Providence",1,6.5,6.5,Leeward Islands,Windward Islands,R Dolabaille,S Hector,C Noel,2,0,,,,,,,,,,,,,
wi_211824,2022,2022-06-07,"Guyana National Stadium, Providence",1,6.6,6.6,Leeward Islands,Windward Islands,R Dolabaille,S Hector,C Noel,0,0,,,,,,,,,,,,,
wi_211824,2022,2022-06-07,"Guyana National Stadium, Providence",1,7.1,7.1,Leeward Islands,Windward Islands,S Hector,R Dolabaille,Q Joseph,1,0,,,,,,,,,,,,,
wi_211824,2022,2022-06-07,"Guyana National Stadium, Providence",1,7.2,7.2,Leeward Islands,Windward Islands,R Dolabaille,S Hector,Q Joseph,0,0,,,,,,,,,,,,,
wi_211824,2022,2022-06-07,"Guyana National Stadium, Providence",1,7.3,7.3,Leeward Islands,Windward Islands,R Dolabaille,S Hector,Q Joseph,1,0,,,,,,,,,,,,,
wi_211824,2022,2022-06-07,"Guyana National Stadium, Providence",1,7.4,7.4,Leeward Islands,Windward Islands,S Hector,R Dolabaille,Q Joseph,4,0,,,,,,,,,,,,,
wi_211824,2022,2022-06-07,"Guyana National Stadium, Providence",1,7.5,7.5,Leeward Islands,Windward Islands,S Hector,R Dolabaille,Q Joseph,1,0,,,,,,,,,,,,,
wi_211824,2022,2022-06-07,"Guyana National Stadium, Providence",1,7.6,7.6,Leeward Islands,Windward Islands,R Dolabaille,S Hector,Q Joseph,0,0,,,,,,,,,,,,,
wi_211824,2022,2022-06-07,"Guyana National Stadium, Providence",1,8.1,8.1,Leeward Islands,Windward Islands,S Hector,R Dolabaille,C Noel,0,0,,,,,,,,,,,,,
wi_211824,2022,2022-06-07,"Guyana National Stadium, Providence",1,8.2,8.2,Leeward Islands,Windward Islands,S Hector,R Dolabaille,C Noel,1,0,,,,,,,,,,,,,
wi_211824,2022,2022-06-07,"Guyana National Stadium, Providence",1,8.3,8.3,Leeward Islands,Windward Islands,R Dolabaille,S Hector,C Noel,0,0,,,,,,,,,,,,,
wi_211824,2022,2022-06-07,"Guyana National Stadium, Providence",1,8.4,8.4,Leeward Islands,Windward Islands,R Dolabaille,S Hector,C Noel,1,0,,,,,,,,,,,,,
wi_211824,2022,2022-06-07,"Guyana National Stadium, Providence",1,8.5,8.5,Leeward Islands,Windward Islands,S Hector,R Dolabaille,C Noel,1,0,,,,,,,,,,,,,
wi_211824,2022,2022-06-07,"Guyana National Stadium, Providence",1,8.6,8.6,Leeward Islands,Windward Islands,R Dolabaille,S Hector,C Noel,0,0,,,,,,,,,,,,,
wi_211824,2022,2022-06-07,"Guyana National Stadium, Providence",1,9.1,9.1,Leeward Islands,Windward Islands,S Hector,R Dolabaille,ASS Fletcher,0,0,,,,,,,,,,,,,
wi_211824,2022,2022-06-07,"Guyana National Stadium, Providence",1,9.2,9.2,Leeward Islands,Windward Islands,S Hector,R Dolabaille,ASS Fletcher,0,0,,,,,,,bowled,S Hector,,,,,
wi_211824,2022,2022-06-07,"Guyana National Stadium, Providence",1,9.3,9.3,Leeward Islands,Windward Islands,S Willett,R Dolabaille,ASS Fletcher,1,0,,,,,,,,,,,,,
wi_211824,2022,2022-06-07,"Guyana National Stadium, Providence",1,9.4,9.4,Leeward Islands,Windward Islands,R Dolabaille,S Willett,ASS Fletcher,0,0,,,,,,,,,,,,,
wi_211824,2022,2022-06-07,"Guyana National Stadium, Providence",1,9.5,9.5,Leeward Islands,Windward Islands,R Dolabaille,S Willett,ASS Fletcher,0,0,,,,,,,,,,,,,
wi_211824,2022,2022-06-07,"Guyana National Stadium, Providence",1,9.6,9.6,Leeward Islands,Windward Islands,R Dolabaille,S Willett,ASS Fletcher,0,0,,,,,,,,,,,,,
wi_211824,2022,2022-06-07,"Guyana National Stadium, Providence",1,10.1,10.1,Leeward Islands,Windward Islands,S Willett,R Dolabaille,C Noel,1,0,,,,,,,,,,,,,
wi_211824,2022,2022-06-07,"Guyana National Stadium, Providence",1,10.2,10.2,Leeward Islands,Windward Islands,R Dolabaille,S Willett,C Noel,0,1,1,,,,,,,,,,,,
