match_id,season,start_date,venue,innings,ball,actual_delivery,batting_team,bowling_team,striker,non_striker,bowler,runs_off_bat,extras,wides,noballs,byes,legbyes,penalty,non_boundary,wicket_type,player_dismissed,other_wicket_type,other_player_dismissed,fielder_1,fielder_2,fielder_3
wi_211836,2022,2022-06-14,"Guyana National Stadium, Providence",1,0.1,0.1,Jamaica,Leeward Islands,NY McLean,RS Williams,S Hector,0,0,,,,,,,,,,,,,
wi_211836,2022,2022-06-14,"Guyana National Stadium, Providence",1,0.2,0.2,Jamaica,Leeward Islands,NY McLean,RS Williams,S Hector,0,0,,,,,,,,,,,,,
wi_211836,2022,2022-06-14,"Guyana National Stadium, Providence",1,0.3,0.3,Jamaica,Leeward Islands,NY McLean,RS Williams,S Hector,0,0,,,,,,,,,,,,,
wi_211836,2022,2022-06-14,"Guyana National Stadium, Providence",1,0.4,0.4,Jamaica,Leeward Islands,NY McLean,RS Williams,S Hector,1,0,,,,,,,,,,,,,
wi_211836,2022,2022-06-14,"Guyana National Stadium, Providence",1,0.5,0.5,Jamaica,Leeward Islands,RS Williams,NY McLean,S Hector,0,0,,,,,,,,,,,,,
wi_211836,2022,2022-06-14,"Guyana National Stadium, Providence",1,0.6,0.6,Jamaica,Leeward Islands,RS Williams,NY McLean,S Hector,0,0,,,,,,,,,,,,,
wi_211836,2022,2022-06-14,"Guyana National Stadium, Providence",1,1.1,1.1,Jamaica,Leeward Islands,NY McLean,RS Williams,R Liburd,1,0,,,,,,,,,,,,,
wi_211836,2022,2022-06-14,"Guyana National Stadium, Providence",1,1.2,1.2,Jamaica,Leeward Islands,RS Williams,NY McLean,R Liburd,4,0,,,,,,,,,,,,,
wi_211836,2022,2022-06-14,"Guyana National Stadium, Providence",1,1.3,1.3,Jamaica,Leeward Islands,RS Williams,NY McLean,R Liburd,0,0,,,,,,,,,,,,,
wi_211836,2022,2022-06-14,"Guyana National Stadium, Providence",1,1.4,1.4,Jamaica,Leeward Islands,RS Williams,NY McLean,R Liburd,1,0,,,,,,,,,,,,,
wi_211836,2022,2022-06-14,"Guyana National Stadium, Providence",1,1.5,1.5,Jamaica,Leeward Islands,NY McLean,RS Williams,R Liburd,1,0,,,,,,,,,,,,,
wi_211836,2022,2022-06-14,"Guyana National Stadium, Providence",1,1.6,1.6,Jamaica,Leeward Islands,RS Williams,NY McLean,R Liburd,0,0,,,,,,,,,,,,,
wi_211836,2022,2022-06-14,"Guyana National Stadium, Providence",1,2.1,2.1,Jamaica,Leeward Islands,NY McLean,RS Williams,S Hector,0,0,,,,,,,,,,,,,
wi_211836,2022,2022-06-14,"Guyana National Stadium, Providence",1,2.2,2.2,Jamaica,Leeward Islands,NY McLean,RS Williams,S Hector,0,0,,,,,,,,,,,,,
wi_211836,2022,2022-06-14,"Guyana National Stadium, Providence",1,2.3,2.3,Jamaica,Leeward Islands,NY McLean,RS Williams,S Hector,1,0,,,,,,,,,,,,,
wi_211836,2022,2022-06-14,"Guyana National Stadium, Providence",1,2.4,2.4,Jamaica,Leeward Islands,RS Williams,NY McLean,S Hector,0,0,,,,,,,,,,,,,
wi_211836,2022,2022-06-14,"Guyana National Stadium, Providence",1,2.5,2.5,Jamaica,Leeward Islands,RS Williams,NY McLean,S Hector,1,0,,,,,,,,,,,,,
wi_211836,2022,2022-06-14,"Guyana National Stadium, Providence",1,2.6,2.6,Jamaica,Leeward Islands,NY McLean,RS Williams,S Hector,0,0,,,,,,,,,,,,,
wi_211836,2022,2022-06-14,"Guyana National Stadium, Providence",1,3.1,3.1,Jamaica,Leeward Islands,RS Williams,NY McLean,R Liburd,0,0,,,,,,,,,,,,,
wi_211836,2022,2022-06-14,"Guyana National Stadium, Providence",1,3.2,3.2,Jamaica,Leeward Islands,RS Williams,NY McLean,R Liburd,0,1,1,,,,,,,,,,,,
wi_211836,2022,2022-06-14,"Guyana National Stadium, Providence",1,3.3,3.2,Jamaica,Leeward Islands,RS Williams,NY McLean,R Liburd,0,0,,,,,,,run out,RS Williams,,,A Freeman,,
wi_211836,2022,2022-06-14,"Guyana National Stadium, Providence",1,3.4,3.3,Jamaica,Leeward Islands,SR Taylor,NY McLean,R Liburd,0,0,,,,,,,,,,,,,
wi_211836,2022,2022-06-14,"Guyana National Stadium, Providence",1,3.5,3.4,Jamaica,Leeward Islands,SR Taylor,NY McLean,R Liburd,1,0,,,,,,,,,,,,,
