match_id,season,start_date,venue,innings,ball,actual_delivery,batting_team,bowling_team,striker,non_striker,bowler,runs_off_bat,extras,wides,noballs,byes,legbyes,penalty,non_boundary,wicket_type,player_dismissed,other_wicket_type,other_player_dismissed,fielder_1,fielder_2,fielder_3
571254,2012/13,2013-01-02,Docklands Stadium,1,0.1,0.1,Melbourne Renegades,Adelaide Strikers,MW Hill,AJ Finch,GD Putland,0,0,,,,,,,,,,,,,
571254,2012/13,2013-01-02,Docklands Stadium,1,0.2,0.2,Melbourne Renegades,Adelaide Strikers,MW Hill,AJ Finch,GD Putland,0,0,,,,,,,,,,,,,
571254,2012/13,2013-01-02,Docklands Stadium,1,0.3,0.3,Melbourne Renegades,Adelaide Strikers,MW Hill,AJ Finch,GD Putland,0,0,,,,,,,,,,,,,
571254,2012/13,2013-01-02,Docklands Stadium,1,0.4,0.4,Melbourne Renegades,Adelaide Strikers,MW Hill,AJ Finch,GD Putland,0,0,,,,,,,,,,,,,
571254,2012/13,2013-01-02,Docklands Stadium,1,0.5,0.5,Melbourne Renegades,Adelaide Strikers,MW Hill,AJ Finch,GD Putland,0,0,,,,,,,,,,,,,
571254,2012/13,2013-01-02,Docklands Stadium,1,0.6,0.6,Melbourne Renegades,Adelaide Strikers,MW Hill,AJ Finch,GD Putland,0,1,,,,1,,,,,,,,,
571254,2012/13,2013-01-02,Docklands Stadium,1,1.1,1.1,Melbourne Renegades,Adelaide Strikers,MW Hill,AJ Finch,BE Young,1,0,,,,,,,,,,,,,
571254,2012/13,2013-01-02,Docklands Stadium,1,1.2,1.2,Melbourne Renegades,Adelaide Strikers,AJ Finch,MW Hill,BE Young,1,0,,,,,,,,,,,,,
571254,2012/13,2013-01-02,Docklands Stadium,1,1.3,1.3,Melbourne Renegades,Adelaide Strikers,MW Hill,AJ Finch,BE Young,2,0,,,,,,,,,,,,,
571254,2012/13,2013-01-02,Docklands Stadium,1,1.4,1.4,Melbourne Renegades,Adelaide Strikers,MW Hill,AJ Finch,BE Young,0,0,,,,,,,lbw,MW Hill,,,,,
571254,2012/13,2013-01-02,Docklands Stadium,1,1.5,1.5,Melbourne Renegades,Adelaide Strikers,MN Samuels,AJ Finch,BE Young,2,0,,,,,,,,,,,,,
571254,2012/13,2013-01-02,Docklands Stadium,1,1.6,1.6,Melbourne Renegades,Adelaide Strikers,MN Samuels,AJ Finch,BE Young,0,0,,,,,,,,,,,,,
571254,2012/13,2013-01-02,Docklands Stadium,1,2.1,2.1,Melbourne Renegades,Adelaide Strikers,AJ Finch,MN Samuels,GD Putland,4,0,,,,,,,,,,,,,
571254,2012/13,2013-01-02,Docklands Stadium,1,2.2,2.2,Melbourne Renegades,Adelaide Strikers,AJ Finch,MN Samuels,GD Putland,0,0,,,,,,,,,,,,,
