match_id,season,start_date,venue,innings,ball,actual_delivery,batting_team,bowling_team,striker,non_striker,bowler,runs_off_bat,extras,wides,noballs,byes,legbyes,penalty,non_boundary,wicket_type,player_dismissed,other_wicket_type,other_player_dismissed,fielder_1,fielder_2,fielder_3
wi_211833,2022,2022-06-13,"Guyana National Stadium, Providence",1,0.1,0.1,Barbados,Jamaica,Kycia A Knight,HK Matthews,CA Henry,2,0,,,,,,,,,,,,,
wi_211833,2022,2022-06-13,"Guyana National Stadium, Providence",1,0.2,0.2,Barbados,Jamaica,Kycia A Knight,HK Matthews,CA Henry,1,0,,,,,,,,,,,,,
wi_211833,2022,2022-06-13,"Guyana National Stadium, Providence",1,0.3,0.3,Barbados,Jamaica,HK Matthews,Kycia A Knight,CA Henry,0,5,5,,,,,,,,,,,,
wi_211833,2022,2022-06-13,"Guyana National Stadium, Providence",1,0.4,0.3,Barbados,Jamaica,HK Matthews,Kycia A Knight,CA Henry,2,0,,,,,,,,,,,,,
wi_211833,2022,2022-06-13,"Guyana National Stadium, Providence",1,0.5,0.4,Barbados,Jamaica,HK Matthews,Kycia A Knight,CA Henry,1,0,,,,,,,,,,,,,
wi_211833,2022,2022-06-13,"Guyana National Stadium, Providence",1,0.6,0.5,Barbados,Jamaica,Kycia A Knight,HK Matthews,CA Henry,0,0,,,,,,,,,,,,,
wi_211833,2022,2022-06-13,"Guyana National Stadium, Providence",1,0.7,0.6,Barbados,Jamaica,Kycia A Knight,HK Matthews,CA Henry,0,0,,,,,,,,,,,,,
wi_211833,2022,2022-06-13,"Guyana National Stadium, Providence",1,1.1,1.1,Barbados,Jamaica,HK Matthews,Kycia A Knight,VN Watts,0,0,,,,,,,,,,,,,
wi_211833,2022,2022-06-13,"Guyana National Stadium, Providence",1,1.2,1.2,Barbados,Jamaica,HK Matthews,Kycia A Knight,VN Watts,0,0,,,,,,,,,,,,,
wi_211833,2022,2022-06-13,"Guyana National Stadium, Providence",1,1.3,1.3,Barbados,Jamaica,HK Matthews,Kycia A Knight,VN Watts,0,0,,,,,,,,,,,,,
wi_211833,2022,2022-06-13,"Guyana National Stadium, Providence",1,1.4,1.4,Barbados,Jamaica,HK Matthews,Kycia A Knight,VN Watts,1,0,,,,,,,,,,,,,
wi_211833,2022,2022-06-13,"Guyana National Stadium, Providence",1,1.5,1.5,Barbados,Jamaica,Kycia A Knight,HK Matthews,VN Watts,0,0,,,,,,,,,,,,,
wi_211833,2022,2022-06-13,"Guyana National Stadium, Providence",1,1.6,1.6,Barbados,Jamaica,Kycia A Knight,HK Matthews,VN Watts,0,0,,,,,,,,,,,,,
wi_211833,2022,2022-06-13,"Guyana National Stadium, Providence",1,2.1,2.1,Barbados,Jamaica,HK Matthews,Kycia A Knight,CA Henry,1,0,,,,,,,,,,,,,
wi_211833,2022,2022-06-13,"Guyana National Stadium, Providence",1,2.2,2.2,Barbados,Jamaica,Kycia A Knight,HK Matthews,CA Henry,0,0,,,,,,,,,,,,,
wi_211833,2022,2022-06-13,"Guyana National Stadium, Providence",1,2.3,2.3,Barbados,Jamaica,Kycia A Knight,HK Matthews,CA Henry,4,0,,,,,,,,,,,,,
wi_211833,2022,2022-06-13,"Guyana National Stadium, Providence",1,2.4,2.4,Barbados,Jamaica,Kycia A Knight,HK Matthews,CA Henry,0,0,,,,,,,,,,,,,
wi_211833,2022,2022-06-13,"Guyana National Stadium, Providence",1,2.5,2.5,Barbados,Jamaica,Kycia A Knight,HK Matthews,CA Henry,0,0,,,,,,,,,,,,,
wi_211833,2022,2022-06-13,"Guyana National Stadium, Providence",1,2.6,2.6,Barbados,Jamaica,Kycia A Knight,HK Matthews,CA Henry,0,0,,,,,,,,,,,,,
wi_211833,2022,2022-06-13,"Guyana National Stadium, Providence",1,3.1,3.1,Barbados,Jamaica,HK Matthews,Kycia A Knight,VN Watts,0,0,,,,,,,,,,,,,
wi_211833,2022,2022-06-13,"Guyana National Stadium, Providence",1,3.2,3.2,Barbados,Jamaica,HK Matthews,Kycia A Knight,VN Watts,0,0,,,,,,,,,,,,,
wi_211833,2022,2022-06-13,"Guyana National Stadium, Providence",1,3.3,3.3,Barbados,Jamaica,HK Matthews,Kycia A Knight,VN Watts,0,0,,,,,,,,,,,,,
wi_211833,2022,2022-06-13,"Guyana National Stadium, Providence",1,3.4,3.4,Barbados,Jamaica,HK Matthews,Kycia A Knight,VN Watts,0,0,,,,,,,,,,,,,
wi_211833,2022,2022-06-13,"Guyana National Stadium, Providence",1,3.5,3.5,Barbados,Jamaica,HK Matthews,Kycia A Knight,VN Watts,0,0,,,,,,,,,,,,,
wi_211833,2022,2022-06-13,"Guyana National Stadium, Providence",1,3.6,3.6,Barbados,Jamaica,HK Matthews,Kycia A Knight,VN Watts,0,0,,,,,,,,,,,,,
wi_211833,2022,2022-06-13,"Guyana National Stadium, Providence",1,4.1,4.1,Barbados,Jamaica,Kycia A Knight,HK Matthews,CA Henry,1,0,,,,,,,,,,,,,
wi_211833,2022,2022-06-13,"Guyana National Stadium, Providence",1,4.2,4.2,Barbados,Jamaica,HK Matthews,Kycia A Knight,CA Henry,4,0,,,,,,,,,,,,,
wi_211833,2022,2022-06-13,"Guyana National Stadium, Providence",1,4.3,4.3,Barbados,Jamaica,HK Matthews,Kycia A Knight,CA Henry,4,0,,,,,,,,,,,,,
wi_211833,2022,2022-06-13,"Guyana National Stadium, Providence",1,4.4,4.4,Barbados,Jamaica,HK Matthews,Kycia A Knight,CA Henry,0,0,,,,,,,,,,,,,
