match_id,season,start_date,venue,innings,ball,actual_delivery,batting_team,bowling_team,striker,non_striker,bowler,runs_off_bat,extras,wides,noballs,byes,legbyes,penalty,non_boundary,wicket_type,player_dismissed,other_wicket_type,other_player_dismissed,fielder_1,fielder_2,fielder_3
1163051,2018/19,2018-10-29,Botswana Cricket Association Oval 1,1,0.1,0.1,Swaziland,Lesotho,Mohsin Khan,Shehzad Patel,TD Chaoana,0,1,1,,,,,,,,,,,,
1163051,2018/19,2018-10-29,Botswana Cricket Association Oval 1,1,0.2,0.1,Swaziland,Lesotho,Mohsin Khan,Shehzad Patel,TD Chaoana,0,1,1,,,,,,,,,,,,
1163051,2018/19,2018-10-29,Botswana Cricket Association Oval 1,1,0.3,0.1,Swaziland,Lesotho,Mohsin Khan,Shehzad Patel,TD Chaoana,0,1,1,,,,,,,,,,,,
1163051,2018/19,2018-10-29,Botswana Cricket Association Oval 1,1,0.4,0.1,Swaziland,Lesotho,Mohsin Khan,Shehzad Patel,TD Chaoana,1,0,,,,,,,,,,,,,
1163051,2018/19,2018-10-29,Botswana Cricket Association Oval 1,1,0.5,0.2,Swaziland,Lesotho,Shehzad Patel,Mohsin Khan,TD Chaoana,0,0,,,,,,,,,,,,,
1163051,2018/19,2018-10-29,Botswana Cricket Association Oval 1,1,0.6,0.3,Swaziland,Lesotho,Shehzad Patel,Mohsin Khan,TD Chaoana,4,0,,,,,,,,,,,,,
1163051,2018/19,2018-10-29,Botswana Cricket Association Oval 1,1,0.7,0.4,Swaziland,Lesotho,Shehzad Patel,Mohsin Khan,TD Chaoana,0,0,,,,,,,,,,,,,
1163051,2018/19,2018-10-29,Botswana Cricket Association Oval 1,1,0.8,0.5,Swaziland,Lesotho,Shehzad Patel,Mohsin Khan,TD Chaoana,0,0,,,,,,,,,,,,,
1163051,2018/19,2018-10-29,Botswana Cricket Association Oval 1,1,0.9,0.6,Swaziland,Lesotho,Shehzad Patel,Mohsin Khan,TD Chaoana,0,0,,,,,,,,,,,,,
1163051,2018/19,2018-10-29,Botswana Cricket Association Oval 1,1,1.1,1.1,Swaziland,Lesotho,Mohsin Khan,Shehzad Patel,Sarfaraj Patel,4,0,,,,,,,,,,,,,
1163051,2018/19,2018-10-29,Botswana Cricket Association Oval 1,1,1.2,1.2,Swaziland,Lesotho,Mohsin Khan,Shehzad Patel,Sarfaraj Patel,0,0,,,,,,,,,,,,,
1163051,2018/19,2018-10-29,Botswana Cricket Association Oval 1,1,1.3,1.3,Swaziland,Lesotho,Mohsin Khan,Shehzad Patel,Sarfaraj Patel,1,0,,,,,,,,,,,,,
1163051,2018/19,2018-10-29,Botswana Cricket Association Oval 1,1,1.4,1.4,Swaziland,Lesotho,Shehzad Patel,Mohsin Khan,Sarfaraj Patel,4,0,,,,,,,,,,,,,
1163051,2018/19,2018-10-29,Botswana Cricket Association Oval 1,1,1.5,1.5,Swaziland,Lesotho,Shehzad Patel,Mohsin Khan,Sarfaraj Patel,0,0,,,,,,,caught,Shehzad Patel,,,Riaz Suleman,,
1163051,2018/19,2018-10-29,Botswana Cricket Association Oval 1,1,1.6,1.6,Swaziland,Lesotho,J Hansrod,Mohsin Khan,Sarfaraj Patel,0,0,,,,,,,,,,,,,
1163051,2018/19,2018-10-29,Botswana Cricket Association Oval 1,1,2.1,2.1,Swaziland,Lesotho,Mohsin Khan,J Hansrod,TD Chaoana,0,0,,,,,,,,,,,,,
1163051,2018/19,2018-10-29,Botswana Cricket Association Oval 1,1,2.2,2.2,Swaziland,Lesotho,Mohsin Khan,J Hansrod,TD Chaoana,0,0,,,,,,,,,,,,,
1163051,2018/19,2018-10-29,Botswana Cricket Association Oval 1,1,2.3,2.3,Swaziland,Lesotho,Mohsin Khan,J Hansrod,TD Chaoana,0,0,,,,,,,,,,,,,
1163051,2018/19,2018-10-29,Botswana Cricket Association Oval 1,1,2.4,2.4,Swaziland,Lesotho,Mohsin Khan,J Hansrod,TD Chaoana,0,0,,,,,,,,,,,,,
1163051,2018/19,2018-10-29,Botswana Cricket Association Oval 1,1,2.5,2.5,Swaziland,Lesotho,Mohsin Khan,J Hansrod,TD Chaoana,0,0,,,,,,,,,,,,,
1163051,2018/19,2018-10-29,Botswana Cricket Association Oval 1,1,2.6,2.6,Swaziland,Lesotho,Mohsin Khan,J Hansrod,TD Chaoana,1,0,,,,,,,,,,,,,
1163051,2018/19,2018-10-29,Botswana Cricket Association Oval 1,1,3.1,3.1,Swaziland,Lesotho,Mohsin Khan,J Hansrod,Sarfaraj Patel,0,0,,,,,,,,,,,,,
1163051,2018/19,2018-10-29,Botswana Cricket Association Oval 1,1,3.2,3.2,Swaziland,Lesotho,Mohsin Khan,J Hansrod,Sarfaraj Patel,0,0,,,,,,,,,,,,,
1163051,2018/19,2018-10-29,Botswana Cricket Association Oval 1,1,3.3,3.3,Swaziland,Lesotho,Mohsin Khan,J Hansrod,Sarfaraj Patel,0,0,,,,,,,,,,,,,
1163051,2018/19,2018-10-29,Botswana Cricket Association Oval 1,1,3.4,3.4,Swaziland,Lesotho,Mohsin Khan,J Hansrod,Sarfaraj Patel,0,0,,,,,,,bowled,Mohsin Khan,,,,,
1163051,2018/19,2018-10-29,Botswana Cricket Association Oval 1,1,3.5,3.5,Swaziland,Lesotho,A Nicholas,J Hansrod,Sarfaraj Patel,0,0,,,,,,,,,,,,,
1163051,2018/19,2018-10-29,Botswana Cricket Association Oval 1,1,3.6,3.6,Swaziland,Lesotho,A Nicholas,J Hansrod,Sarfaraj Patel,1,0,,,,,,,,,,,,,
1163051,2018/19,2018-10-29,Botswana Cricket Association Oval 1,1,4.1,4.1,Swaziland,Lesotho,A Nicholas,J Hansrod,TD Chaoana,0,1,,,,1,,,,,,,,,
1163051,2018/19,2018-10-29,Botswana Cricket Association Oval 1,1,4.2,4.2,Swaziland,Lesotho,J Hansrod,A Nicholas,TD Chaoana,1,0,,,,,,,,,,,,,
1163051,2018/19,2018-10-29,Botswana Cricket Association Oval 1,1,4.3,4.3,Swaziland,Lesotho,A Nicholas,J Hansrod,TD Chaoana,0,0,,,,,,,,,,,,,
1163051,2018/19,2018-10-29,Botswana Cricket Association Oval 1,1,4.4,4.4,Swaziland,Lesotho,A Nicholas,J Hansrod,TD Chaoana,1,0,,,,,,,,,,,,,
1163051,2018/19,2018-10-29,Botswana Cricket Association Oval 1,1,4.5,4.5,Swaziland,Lesotho,J Hansrod,A Nicholas,TD Chaoana,0,1,1,,,,,,,,,,,,
1163051,2018/19,2018-10-29,Botswana Cricket Association Oval 1,1,4.6,4.5,Swaziland,Lesotho,J Hansrod,A Nicholas,TD Chaoana,0,0,,,,,,,,,,,,,
1163051,2018/19,2018-10-29,Botswana Cricket Association Oval 1,1,4.7,4.6,Swaziland,Lesotho,J Hansrod,A Nicholas,TD Chaoana,0,0,,,,,,,,,,,,,
1163051,2018/19,2018-10-29,Botswana Cricket Association Oval 1,1,5.1,5.1,Swaziland,Lesotho,A Nicholas,J Hansrod,Sarfaraj Patel,0,0,,,,,,,,,,,,,
1163051,2018/19,2018-10-29,Botswana Cricket Association Oval 1,1,5.2,5.2,Swaziland,Lesotho,A Nicholas,J Hansrod,Sarfaraj Patel,4,0,,,,,,,,,,,,,
1163051,2018/19,2018-10-29,Botswana Cricket Association Oval 1,1,5.3,5.3,Swaziland,Lesotho,A Nicholas,J Hansrod,Sarfaraj Patel,0,0,,,,,,,,,,,,,
1163051,2018/19,2018-10-29,Botswana Cricket Association Oval 1,1,5.4,5.4,Swaziland,Lesotho,A Nicholas,J Hansrod,Sarfaraj Patel,1,0,,,,,,,,,,,,,
1163051,2018/19,2018-10-29,Botswana Cricket Association Oval 1,1,5.5,5.5,Swaziland,Lesotho,J Hansrod,A Nicholas,Sarfaraj Patel,0,0,,,,,,,,,,,,,
1163051,2018/19,2018-10-29,Botswana Cricket Association Oval 1,1,5.6,5.6,Swaziland,Lesotho,J Hansrod,A Nicholas,Sarfaraj Patel,0,0,,,,,,,,,,,,,
1163051,2018/19,2018-10-29,Botswana Cricket Association Oval 1,1,6.1,6.1,Swaziland,Lesotho,A Nicholas,J Hansrod,M Leporoporo,0,1,1,,,,,,,,,,,,
1163051,2018/19,2018-10-29,Botswana Cricket Association Oval 1,1,6.2,6.1,Swaziland,Lesotho,A Nicholas,J Hansrod,M Leporoporo,0,0,,,,,,,,,,,,,
1163051,2018/19,2018-10-29,Botswana Cricket Association Oval 1,1,6.3,6.2,Swaziland,Lesotho,A Nicholas,J Hansrod,M Leporoporo,1,0,,,,,,,,,,,,,
1163051,2018/19,2018-10-29,Botswana Cricket Association Oval 1,1,6.4,6.3,Swaziland,Lesotho,J Hansrod,A Nicholas,M Leporoporo,0,0,,,,,,,,,,,,,
1163051,2018/19,2018-10-29,Botswana Cricket Association Oval 1,1,6.5,6.4,Swaziland,Lesotho,J Hansrod,A Nicholas,M Leporoporo,0,0,,,,,,,,,,,,,
1163051,2018/19,2018-10-29,Botswana Cricket Association Oval 1,1,6.6,6.5,Swaziland,Lesotho,J Hansrod,A Nicholas,M Leporoporo,0,0,,,,,,,,,,,,,
1163051,2018/19,2018-10-29,Botswana Cricket Association Oval 1,1,6.7,6.6,Swaziland,Lesotho,J Hansrod,A Nicholas,M Leporoporo,4,0,,,,,,,,,,,,,
1163051,2018/19,2018-10-29,Botswana Cricket Association Oval 1,1,7.1,7.1,Swaziland,Lesotho,A Nicholas,J Hansrod,S Ramataboe,0,0,,,,,,,,,,,,,
1163051,2018/19,2018-10-29,Botswana Cricket Association Oval 1,1,7.2,7.2,Swaziland,Lesotho,A Nicholas,J Hansrod,S Ramataboe,4,0,,,,,,,,,,,,,
1163051,2018/19,2018-10-29,Botswana Cricket Association Oval 1,1,7.3,7.3,Swaziland,Lesotho,A Nicholas,J Hansrod,S Ramataboe,1,0,,,,,,,,,,,,,
1163051,2018/19,2018-10-29,Botswana Cricket Association Oval 1,1,7.4,7.4,Swaziland,Lesotho,J Hansrod,A Nicholas,S Ramataboe,0,0,,,,,,,,,,,,,
1163051,2018/19,2018-10-29,Botswana Cricket Association Oval 1,1,7.5,7.5,Swaziland,Lesotho,J Hansrod,A Nicholas,S Ramataboe,0,0,,,,,,,,,,,,,
1163051,2018/19,2018-10-29,Botswana Cricket Association Oval 1,1,7.6,7.6,Swaziland,Lesotho,J Hansrod,A Nicholas,S Ramataboe,1,0,,,,,,,,,,,,,
1163051,2018/19,2018-10-29,Botswana Cricket Association Oval 1,1,8.1,8.1,Swaziland,Lesotho,J Hansrod,A Nicholas,M Leporoporo,1,0,,,,,,,,,,,,,
1163051,2018/19,2018-10-29,Botswana Cricket Association Oval 1,1,8.2,8.2,Swaziland,Lesotho,A Nicholas,J Hansrod,M Leporoporo,0,0,,,,,,,,,,,,,
1163051,2018/19,2018-10-29,Botswana Cricket Association Oval 1,1,8.3,8.3,Swaziland,Lesotho,A Nicholas,J Hansrod,M Leporoporo,1,0,,,,,,,,,,,,,
1163051,2018/19,2018-10-29,Botswana Cricket Association Oval 1,1,8.4,8.4,Swaziland,Lesotho,J Hansrod,A Nicholas,M Leporoporo,0,0,,,,,,,,,,,,,
1163051,2018/19,2018-10-29,Botswana Cricket Association Oval 1,1,8.5,8.5,Swaziland,Lesotho,J Hansrod,A Nicholas,M Leporoporo,0,0,,,,,,,,,,,,,
1163051,2018/19,2018-10-29,Botswana Cricket Association Oval 1,1,8.6,8.6,Swaziland,Lesotho,J Hansrod,A Nicholas,M Leporoporo,1,0,,,,,,,,,,,,,
1163051,2018/19,2018-10-29,Botswana Cricket Association Oval 1,1,9.1,9.1,Swaziland,Lesotho,J Hansrod,A Nicholas,S Ramataboe,2,0,,,,,,,,,,,,,
1163051,2018/19,2018-10-29,Botswana Cricket Association Oval 1,1,9.2,9.2,Swaziland,Lesotho,J Hansrod,A Nicholas,S Ramataboe,1,0,,,,,,,,,,,,,
1163051,2018/19,2018-10-29,Botswana Cricket Association Oval 1,1,9.3,9.3,Swaziland,Lesotho,A Nicholas,J Hansrod,S Ramataboe,0,0,,,,,,,,,,,,,
1163051,2018/19,2018-10-29,Botswana Cricket Association Oval 1,1,9.4,9.4,Swaziland,Lesotho,A Nicholas,J Hansrod,S Ramataboe,0,0,,,,,,,,,,,,,
1163051,2018/19,2018-10-29,Botswana Cricket Association Oval 1,1,9.5,9.5,Swaziland,Lesotho,A Nicholas,J Hansrod,S Ramataboe,0,0,,,,,,,,,,,,,
1163051,2018/19,2018-10-29,Botswana Cricket Association Oval 1,1,9.6,9.6,Swaziland,Lesotho,A Nicholas,J Hansrod,S Ramataboe,0,0,,,,,,,,,,,,,
1163051,2018/19,2018-10-29,Botswana Cricket Association Oval 1,1,10.1,10.1,Swaziland,Lesotho,J Hansrod,A Nicholas,M Leporoporo,0,0,,,,,,,,,,,,,
