match_id,season,start_date,venue,innings,ball,actual_delivery,batting_team,bowling_team,striker,non_striker,bowler,runs_off_bat,extras,wides,noballs,byes,legbyes,penalty,non_boundary,wicket_type,player_dismissed,other_wicket_type,other_player_dismissed,fielder_1,fielder_2,fielder_3
wi_211838,2022,2022-06-14,"Guyana National Stadium, Providence",1,0.1,0.1,Windward Islands,Guyana,K Homer,Z James,TD Smartt,0,1,1,,,,,,,,,,,,
wi_211838,2022,2022-06-14,"Guyana National Stadium, Providence",1,0.2,0.1,Windward Islands,Guyana,K Homer,Z James,TD Smartt,0,0,,,,,,,,,,,,,
wi_211838,2022,2022-06-14,"Guyana National Stadium, Providence",1,0.3,0.2,Windward Islands,Guyana,K Homer,Z James,TD Smartt,4,0,,,,,,,,,,,,,
wi_211838,2022,2022-06-14,"Guyana National Stadium, Providence",1,0.4,0.3,Windward Islands,Guyana,K Homer,Z James,TD Smartt,0,0,,,,,,,,,,,,,
wi_211838,2022,2022-06-14,"Guyana National Stadium, Providence",1,0.5,0.4,Windward Islands,Guyana,K Homer,Z James,TD Smartt,0,0,,,,,,,,,,,,,
wi_211838,2022,2022-06-14,"Guyana National Stadium, Providence",1,0.6,0.5,Windward Islands,Guyana,K Homer,Z James,TD Smartt,0,0,,,,,,,,,,,,,
wi_211838,2022,2022-06-14,"Guyana National Stadium, Providence",1,0.7,0.6,Windward Islands,Guyana,K Homer,Z James,TD Smartt,0,0,,,,,,,,,,,,,
wi_211838,2022,2022-06-14,"Guyana National Stadium, Providence",1,1.1,1.1,Windward Islands,Guyana,Z James,K Homer,PO Millington,0,0,,,,,,,,,,,,,
wi_211838,2022,2022-06-14,"Guyana National Stadium, Providence",1,1.2,1.2,Windward Islands,Guyana,Z James,K Homer,PO Millington,0,0,,,,,,,,,,,,,
wi_211838,2022,2022-06-14,"Guyana National Stadium, Providence",1,1.3,1.3,Windward Islands,Guyana,Z James,K Homer,PO Millington,0,0,,,,,,,,,,,,,
wi_211838,2022,2022-06-14,"Guyana National Stadium, Providence",1,1.4,1.4,Windward Islands,Guyana,Z James,K Homer,PO Millington,0,0,,,,,,,,,,,,,
wi_211838,2022,2022-06-14,"Guyana National Stadium, Providence",1,1.5,1.5,Windward Islands,Guyana,Z James,K Homer,PO Millington,0,0,,,,,,,,,,,,,
wi_211838,2022,2022-06-14,"Guyana National Stadium, Providence",1,1.6,1.6,Windward Islands,Guyana,Z James,K Homer,PO Millington,0,0,,,,,,,,,,,,,
wi_211838,2022,2022-06-14,"Guyana National Stadium, Providence",1,2.1,2.1,Windward Islands,Guyana,K Homer,Z James,TD Smartt,0,0,,,,,,,,,,,,,
wi_211838,2022,2022-06-14,"Guyana National Stadium, Providence",1,2.2,2.2,Windward Islands,Guyana,K Homer,Z James,TD Smartt,0,0,,,,,,,,,,,,,
wi_211838,2022,2022-06-14,"Guyana National Stadium, Providence",1,2.3,2.3,Windward Islands,Guyana,K Homer,Z James,TD Smartt,0,0,,,,,,,,,,,,,
wi_211838,2022,2022-06-14,"Guyana National Stadium, Providence",1,2.4,2.4,Windward Islands,Guyana,K Homer,Z James,TD Smartt,0,0,,,,,,,,,,,,,
wi_211838,2022,2022-06-14,"Guyana National Stadium, Providence",1,2.5,2.5,Windward Islands,Guyana,K Homer,Z James,TD Smartt,0,0,,,,,,,,,,,,,
wi_211838,2022,2022-06-14,"Guyana National Stadium, Providence",1,2.6,2.6,Windward Islands,Guyana,K Homer,Z James,TD Smartt,0,0,,,,,,,,,,,,,
wi_211838,2022,2022-06-14,"Guyana National Stadium, Providence",1,3.1,3.1,Windward Islands,Guyana,Z James,K Homer,PO Millington,0,0,,,,,,,,,,,,,
wi_211838,2022,2022-06-14,"Guyana National Stadium, Providence",1,3.2,3.2,Windward Islands,Guyana,Z James,K Homer,PO Millington,1,0,,,,,,,,,,,,,
wi_211838,2022,2022-06-14,"Guyana National Stadium, Providence",1,3.3,3.3,Windward Islands,Guyana,K Homer,Z James,PO Millington,0,0,,,,,,,,,,,,,
wi_211838,2022,2022-06-14,"Guyana National Stadium, Providence",1,3.4,3.4,Windward Islands,Guyana,K Homer,Z James,PO Millington,0,0,,,,,,,,,,,,,
wi_211838,2022,2022-06-14,"Guyana National Stadium, Providence",1,3.5,3.5,Windward Islands,Guyana,K Homer,Z James,PO Millington,0,0,,,,,,,,,,,,,
wi_211838,2022,2022-06-14,"Guyana National Stadium, Providence",1,3.6,3.6,Windward Islands,Guyana,K Homer,Z James,PO Millington,1,0,,,,,,,,,,,,,
wi_211838,2022,2022-06-14,"Guyana National Stadium, Providence",1,4.1,4.1,Windward Islands,Guyana,K Homer,Z James,TD Smartt,0,0,,,,,,,,,,,,,
wi_211838,2022,2022-06-14,"Guyana National Stadium, Providence",1,4.2,4.2,Windward Islands,Guyana,K Homer,Z James,TD Smartt,1,0,,,,,,,,,,,,,
wi_211838,2022,2022-06-14,"Guyana National Stadium, Providence",1,4.3,4.3,Windward Islands,Guyana,Z James,K Homer,TD Smartt,0,0,,,,,,,,,,,,,
wi_211838,2022,2022-06-14,"Guyana National Stadium, Providence",1,4.4,4.4,Windward Islands,Guyana,Z James,K Homer,TD Smartt,0,0,,,,,,,,,,,,,
wi_211838,2022,2022-06-14,"Guyana National Stadium, Providence",1,4.5,4.5,Windward Islands,Guyana,Z James,K Homer,TD Smartt,1,0,,,,,,,,,,,,,
wi_211838,2022,2022-06-14,"Guyana National Stadium, Providence",1,4.6,4.6,Windward Islands,Guyana,K Homer,Z James,TD Smartt,1,0,,,,,,,,,,,,,
wi_211838,2022,2022-06-14,"Guyana National Stadium, Providence",1,5.1,5.1,Windward Islands,Guyana,K Homer,Z James,PO Millington,0,0,,,,,,,,,,,,,
wi_211838,2022,2022-06-14,"Guyana National Stadium, Providence",1,5.2,5.2,Windward Islands,Guyana,K Homer,Z James,PO Millington,0,0,,,,,,,caught,K Homer,,,SA Campbelle,,
wi_211838,2022,2022-06-14,"Guyana National Stadium, Providence",1,5.3,5.3,Windward Islands,Guyana,ASS Fletcher,Z James,PO Millington,4,0,,,,,,,,,,,,,
wi_211838,2022,2022-06-14,"Guyana National Stadium, Providence",1,5.4,5.4,Windward Islands,Guyana,ASS Fletcher,Z James,PO Millington,0,0,,,,,,,,,,,,,
wi_211838,2022,2022-06-14,"Guyana National Stadium, Providence",1,5.5,5.5,Windward Islands,Guyana,ASS Fletcher,Z James,PO Millington,0,0,,,,,,,,,,,,,
wi_211838,2022,2022-06-14,"Guyana National Stadium, Providence",1,5.6,5.6,Windward Islands,Guyana,ASS Fletcher,Z James,PO Millington,2,0,,,,,,,,,,,,,
wi_211838,2022,2022-06-14,"Guyana National Stadium, Providence",1,6.1,6.1,Windward Islands,Guyana,Z James,ASS Fletcher,K Schultz,0,0,,,,,,,,,,,,,
wi_211838,2022,2022-06-14,"Guyana National Stadium, Providence",1,6.2,6.2,Windward Islands,Guyana,Z James,ASS Fletcher,K Schultz,0,1,1,,,,,,,,,,,,
wi_211838,2022,2022-06-14,"Guyana National Stadium, Providence",1,6.3,6.2,Windward Islands,Guyana,Z James,ASS Fletcher,K Schultz,0,0,,,,,,,,,,,,,
wi_211838,2022,2022-06-14,"Guyana National Stadium, Providence",1,6.4,6.3,Windward Islands,Guyana,Z James,ASS Fletcher,K Schultz,1,0,,,,,,,,,,,,,
wi_211838,2022,2022-06-14,"Guyana National Stadium, Providence",1,6.5,6.4,Windward Islands,Guyana,ASS Fletcher,Z James,K Schultz,1,0,,,,,,,,,,,,,
wi_211838,2022,2022-06-14,"Guyana National Stadium, Providence",1,6.6,6.5,Windward Islands,Guyana,Z James,ASS Fletcher,K Schultz,0,1,1,,,,,,,,,,,,
wi_211838,2022,2022-06-14,"Guyana National Stadium, Providence",1,6.7,6.5,Windward Islands,Guyana,Z James,ASS Fletcher,K Schultz,0,0,,,,,,,,,,,,,
wi_211838,2022,2022-06-14,"Guyana National Stadium, Providence",1,6.8,6.6,Windward Islands,Guyana,Z James,ASS Fletcher,K Schultz,0,0,,,,,,,,,,,,,
wi_211838,2022,2022-06-14,"Guyana National Stadium, Providence",1,7.1,7.1,Windward Islands,Guyana,ASS Fletcher,Z James,SS Grimmond,0,0,,,,,,,,,,,,,
wi_211838,2022,2022-06-14,"Guyana National Stadium, Providence",1,7.2,7.2,Windward Islands,Guyana,ASS Fletcher,Z James,SS Grimmond,0,0,,,,,,,,,,,,,
wi_211838,2022,2022-06-14,"Guyana National Stadium, Providence",1,7.3,7.3,Windward Islands,Guyana,ASS Fletcher,Z James,SS Grimmond,0,0,,,,,,,,,,,,,
wi_211838,2022,2022-06-14,"Guyana National Stadium, Providence",1,7.4,7.4,Windward Islands,Guyana,ASS Fletcher,Z James,SS Grimmond,1,0,,,,,,,,,,,,,
wi_211838,2022,2022-06-14,"Guyana National Stadium, Providence",1,7.5,7.5,Windward Islands,Guyana,Z James,ASS Fletcher,SS Grimmond,0,0,,,,,,,,,,,,,
wi_211838,2022,2022-06-14,"Guyana National Stadium, Providence",1,7.6,7.6,Windward Islands,Guyana,Z James,ASS Fletcher,SS Grimmond,0,0,,,,,,,,,,,,,
wi_211838,2022,2022-06-14,"Guyana National Stadium, Providence",1,8.1,8.1,Windward Islands,Guyana,ASS Fletcher,Z James,K Schultz,1,0,,,,,,,,,,,,,
wi_211838,2022,2022-06-14,"Guyana National Stadium, Providence",1,8.2,8.2,Windward Islands,Guyana,Z James,ASS Fletcher,K Schultz,0,0,,,,,,,,,,,,,
wi_211838,2022,2022-06-14,"Guyana National Stadium, Providence",1,8.3,8.3,Windward Islands,Guyana,Z James,ASS Fletcher,K Schultz,0,0,,,,,,,,,,,,,
wi_211838,2022,2022-06-14,"Guyana National Stadium, Providence",1,8.4,8.4,Windward Islands,Guyana,Z James,ASS Fletcher,K Schultz,0,0,,,,,,,,,,,,,
wi_211838,2022,2022-06-14,"Guyana National Stadium, Providence",1,8.5,8.5,Windward Islands,Guyana,Z James,ASS Fletcher,K Schultz,2,0,,,,,,,,,,,,,
wi_211838,2022,2022-06-14,"Guyana National Stadium, Providence",1,8.6,8.6,Windward Islands,Guyana,Z James,ASS Fletcher,K Schultz,0,0,,,,,,,,,,,,,
wi_211838,2022,2022-06-14,"Guyana National Stadium, Providence",1,9.1,9.1,Windward Islands,Guyana,ASS Fletcher,Z James,SS Grimmond,0,0,,,,,,,,,,,,,
wi_211838,2022,2022-06-14,"Guyana National Stadium, Providence",1,9.2,9.2,Windward Islands,Guyana,ASS Fletcher,Z James,SS Grimmond,0,0,,,,,,,,,,,,,
wi_211838,2022,2022-06-14,"Guyana National Stadium, Providence",1,9.3,9.3,Windward Islands,Guyana,ASS Fletcher,Z James,SS Grimmond,1,0,,,,,,,,,,,,,
wi_211838,2022,2022-06-14,"Guyana National Stadium, Providence",1,9.4,9.4,Windward Islands,Guyana,Z James,ASS Fletcher,SS Grimmond,0,0,,,,,,,,,,,,,
wi_211838,2022,2022-06-14,"Guyana National Stadium, Providence",1,9.5,9.5,Windward Islands,Guyana,Z James,ASS Fletcher,SS Grimmond,0,0,,,,,,,,,,,,,
