match_id,season,start_date,venue,innings,ball,actual_delivery,batting_team,bowling_team,striker,non_striker,bowler,runs_off_bat,extras,wides,noballs,byes,legbyes,penalty,non_boundary,wicket_type,player_dismissed,other_wicket_type,other_player_dismissed,fielder_1,fielder_2,fielder_3
wi_212063,2022,2022-06-24,"Guyana National Stadium, Providence",1,0.1,0.1,Windward Islands,Leeward Islands,J Glasgow,K Homer,T Martin,0,1,1,,,,,,,,,,,,
wi_212063,2022,2022-06-24,"Guyana National Stadium, Providence",1,0.2,0.1,Windward Islands,Leeward Islands,J Glasgow,K Homer,T Martin,1,0,,,,,,,,,,,,,
wi_212063,2022,2022-06-24,"Guyana National Stadium, Providence",1,0.3,0.2,Windward Islands,Leeward Islands,K Homer,J Glasgow,T Martin,1,0,,,,,,,,,,,,,
wi_212063,2022,2022-06-24,"Guyana National Stadium, Providence",1,0.4,0.3,Windward Islands,Leeward Islands,J Glasgow,K Homer,T Martin,0,1,1,,,,,,,,,,,,
wi_212063,2022,2022-06-24,"Guyana National Stadium, Providence",1,0.5,0.3,Windward Islands,Leeward Islands,J Glasgow,K Homer,T Martin,0,0,,,,,,,,,,,,,
wi_212063,2022,2022-06-24,"Guyana National Stadium, Providence",1,0.6,0.4,Windward Islands,Leeward Islands,J Glasgow,K Homer,T Martin,2,0,,,,,,,,,,,,,
wi_212063,2022,2022-06-24,"Guyana National Stadium, Providence",1,0.7,0.5,Windward Islands,Leeward Islands,J Glasgow,K Homer,T Martin,0,1,1,,,,,,,,,,,,
wi_212063,2022,2022-06-24,"Guyana National Stadium, Providence",1,0.8,0.5,Windward Islands,Leeward Islands,J Glasgow,K Homer,T Martin,0,0,,,,,,,,,,,,,
wi_212063,2022,2022-06-24,"Guyana National Stadium, Providence",1,0.9,0.6,Windward Islands,Leeward Islands,J Glasgow,K Homer,T Martin,1,0,,,,,,,,,,,,,
wi_212063,2022,2022-06-24,"Guyana National Stadium, Providence",1,1.1,1.1,Windward Islands,Leeward Islands,J Glasgow,K Homer,S Hector,0,0,,,,,,,,,,,,,
